"artigo";"BW";"BPS";"OBERR";"EFF";"MTTF";"MTTR";"FLOPS";"IPS";"IOPS";"NNOPS";"TPUT";"TIME";"RPS";"PPS";"TPS";"UTIL";"AVAIL";"UPDWT";"LAT";"SPDU"
"20754-73-16728-1-10-20220720.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0
"20755-73-16729-1-10-20220720.txt";0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0;0
"20756-73-16730-1-10-20220720.txt";0;1;1;14;0;0;0;0;0;0;0;9;0;0;0;11;3;0;0;11
"20757-73-16731-1-10-20220720.txt";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
"20758-73-16732-1-10-20220720.txt";0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"20759-73-16733-1-10-20220720.txt";0;0;0;0;0;0;0;3;0;0;0;6;0;0;0;4;0;0;0;0
"20760-73-16734-1-10-20220720.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"20761-73-16735-1-10-20220720.txt";1;1;0;4;0;0;0;0;0;0;0;3;0;0;0;3;0;0;2;1
"20762-73-16736-1-10-20220720.txt";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;8;0;0;0;0
"20763-73-16737-1-10-20220720.txt";0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;1;1;0;0;1
"20764-73-16738-1-10-20220720.txt";1;1;0;2;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0
"20765-73-16739-1-10-20220720.txt";0;1;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
"20766-73-16740-1-10-20220720.txt";0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;1
"20767-73-16741-1-10-20220720.txt";0;0;1;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
"20768-73-16742-1-10-20220720.txt";0;1;0;3;0;0;0;0;0;0;0;22;0;0;0;12;0;0;0;0
"20769-73-16743-1-10-20220720.txt";0;0;0;1;0;0;0;0;0;0;0;9;0;0;0;3;0;0;0;0
"20770-73-16744-1-10-20220720.txt";0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;8;0;0;0;8
"20771-73-16745-1-10-20220720.txt";1;1;1;0;0;0;0;0;0;0;0;13;0;0;0;4;0;0;1;0
"20772-73-16746-1-10-20220720.txt";0;0;0;1;0;0;1;0;0;0;0;6;0;0;0;17;1;0;8;0
"20773-73-16747-1-10-20220720.txt";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0
